Index     ons     dos     tros         x1          y1          z1        x2        y2         z2         x3         y3          z3
3808        1      3       0     -0.031067   0.009882   0.000000   0.562670   25.000000   0.750616      inf         inf         inf   
3809        3      0       0     0.975653   25.000000   -0.748033       inf           inf           inf       inf   inf   inf
3810        3      0       0     0.919169   25.000000   -0.751309       inf           inf           inf       inf   inf   inf
3811        3      0       0     0.961295   25.000000   -0.750521       inf           inf           inf       inf   inf   inf
3812        2      1       3     -0.000030   -0.128756   0.004091   -0.004106   0.007697   0.000000   -0.750617   25.000000   0.750618
3813        1      3       0     -0.021620   0.001832   0.000000   0.620521   25.000000   0.750617      inf         inf         inf   
3814        3      0       0     0.989288   25.000000   -0.747834       inf           inf           inf       inf   inf   inf
3815        3      0       0     0.832790   25.000000   -0.749302       inf           inf           inf       inf   inf   inf
3816        1      3       0     -0.034051   0.007617   0.000000   0.545100   25.000000   0.750617      inf         inf         inf   
3817        3      0       0     0.979912   25.000000   -0.749256       inf           inf           inf       inf   inf   inf
3818        3      0       0     0.974086   25.000000   -0.748119       inf           inf           inf       inf   inf   inf
3819        2      1       3     -0.000000   -0.009651   0.000590   -0.000591   0.010025   0.000000   -0.750585   25.000000   0.750658
3820        1      3       0     -0.037983   -0.005810   0.000000   0.523330   25.000000   0.750618      inf         inf         inf   
3821        3      0       0     0.988247   25.000000   -0.753252       inf           inf           inf       inf   inf   inf
3822        3      0       0     1.045680   25.000000   -0.748611       inf           inf           inf       inf   inf   inf
3823        3      0       0     0.870837   25.000000   -0.753494       inf           inf           inf       inf   inf   inf
3824        1      3       0     -0.030284   -0.008149   0.000000   0.569950   25.000000   0.750619      inf         inf         inf   
3825        1      3       0     -0.025355   0.011116   0.000000   0.596711   25.000000   0.750616      inf         inf         inf   
3826        1      3       0     -0.018582   0.004746   0.000000   0.638292   25.000000   0.750617      inf         inf         inf   
3827        3      0       0     0.837972   25.000000   -0.753143       inf           inf           inf       inf   inf   inf
3828        1      3       0     -0.010870   0.012620   0.000000   0.683243   25.000000   0.750616      inf         inf         inf   
3829        2      1       3     -0.000260   -0.374261   0.011651   -0.011771   0.014961   0.000000   -0.750615   25.000000   0.750622
3830        1      3       0     -0.024447   -0.008931   0.000000   0.605177   25.000000   0.750619      inf         inf         inf   
3831        1      2       3     -0.001975   -0.002792   0.000000   -0.000007   0.063585   0.001993   -0.750593   25.000000   0.750648
3832        3      0       0     0.876977   25.000000   -0.752850       inf           inf           inf       inf   inf   inf
3833        3      0       0     0.933705   25.000000   -0.747823       inf           inf           inf       inf   inf   inf
3834        1      2       3     -0.003204   -0.007224   0.000000   -0.000018   0.101052   0.003250   -0.750586   25.000000   0.750657
3835        3      0       0     1.026701   25.000000   -0.750986       inf           inf           inf       inf   inf   inf
3836        1      2       3     -0.003551   -0.002380   0.000000   -0.000025   0.117848   0.003609   -0.750587   25.000000   0.750655
3837        1      2       3     -0.000778   -0.009668   0.000000   -0.000000   0.016323   0.000780   -0.750617   25.000000   0.750618
3838        3      0       0     0.829428   25.000000   -0.750668       inf           inf           inf       inf   inf   inf
3839        1      3       0     -0.029081   -0.008525   0.000000   0.577238   25.000000   0.750619      inf         inf         inf   
3840        2      1       3     -0.000267   -0.379428   0.010980   -0.011048   -0.014808   0.000000   -0.750601   25.000000   0.750638
3841        1      2       3     -0.005105   0.011789   0.000000   -0.000061   0.186116   0.005237   -0.750589   25.000000   0.750652
3842        1      3       0     -0.042992   -0.016322   0.000000   0.494577   25.000000   0.750620      inf         inf         inf   
3843        1      3       0     -0.014118   0.008713   0.000000   0.664428   25.000000   0.750616      inf         inf         inf   
3844        3      0       0     0.916137   25.000000   -0.750999       inf           inf           inf       inf   inf   inf
3845        1      3       0     -0.048588   0.001813   0.000000   0.458652   25.000000   0.750617      inf         inf         inf   
3846        3      0       0     0.941264   25.000000   -0.749599       inf           inf           inf       inf   inf   inf
3847        1      2       3     -0.000470   -0.016014   0.000000   -0.000000   -0.000348   0.000471   -0.750584   25.000000   0.750659
3848        3      0       0     0.827404   25.000000   -0.748597       inf           inf           inf       inf   inf   inf
3849        1      3       0     -0.027591   0.008422   0.000000   0.583714   25.000000   0.750616      inf         inf         inf   
3850        1      3       0     -0.039318   0.011903   0.000000   0.512957   25.000000   0.750616      inf         inf         inf   
3851        3      0       0     1.006768   25.000000   -0.748154       inf           inf           inf       inf   inf   inf
3852        3      0       0     0.964533   25.000000   -0.751325       inf           inf           inf       inf   inf   inf
3853        1      3       0     -0.025218   0.009698   0.000000   0.597746   25.000000   0.750616      inf         inf         inf   
3854        1      3       0     -0.033240   0.012208   0.000000   0.549322   25.000000   0.750616      inf         inf         inf   
3855        3      0       0     1.021674   25.000000   -0.749574       inf           inf           inf       inf   inf   inf
3856        1      3       0     -0.022309   0.001763   0.000000   0.616395   25.000000   0.750617      inf         inf         inf   
3857        1      3       0     -0.010705   -0.002619   0.000000   0.686779   25.000000   0.750618      inf         inf         inf   
3858        1      3       0     -0.049126   0.000719   0.000000   0.455552   25.000000   0.750617      inf         inf         inf   
3859        3      0       0     0.969931   25.000000   -0.749817       inf           inf           inf       inf   inf   inf
3860        1      3       0     -0.017751   -0.002284   0.000000   0.644394   25.000000   0.750618      inf         inf         inf   
3861        1      3       0     -0.015770   0.002573   0.000000   0.655510   25.000000   0.750617      inf         inf         inf   
3862        3      0       0     1.021743   25.000000   -0.747828       inf           inf           inf       inf   inf   inf
3863        1      2       3     -0.003188   0.006739   0.000000   -0.000023   0.114581   0.003239   -0.750605   25.000000   0.750633
3864        3      0       0     0.983560   25.000000   -0.753525       inf           inf           inf       inf   inf   inf
3865        1      3       0     -0.022195   -0.013865   0.000000   0.619483   25.000000   0.750619      inf         inf         inf   
3866        1      3       0     -0.041869   -0.013905   0.000000   0.501026   25.000000   0.750619      inf         inf         inf   
3867        2      1       3     -0.000235   -0.356137   0.011051   -0.011157   0.012911   0.000000   -0.750596   25.000000   0.750644
3868        1      2       3     -0.007044   0.001365   0.000000   -0.000105   0.243917   0.007283   -0.750585   25.000000   0.750659
3869        3      0       0     0.881454   25.000000   -0.747721       inf           inf           inf       inf   inf   inf
3870        1      3       0     -0.017017   0.015697   0.000000   0.645938   25.000000   0.750615      inf         inf         inf   
3871        1      2       3     -0.004237   0.000653   0.000000   -0.000037   0.144620   0.004323   -0.750585   25.000000   0.750658
3872        1      3       0     -0.008894   -0.002135   0.000000   0.697574   25.000000   0.750618      inf         inf         inf   
3873        3      0       0     0.883497   25.000000   -0.751351       inf           inf           inf       inf   inf   inf
3874        1      3       0     -0.011948   0.015279   0.000000   0.676354   25.000000   0.750616      inf         inf         inf   
3875        1      2       3     -0.005246   -0.006674   0.000000   -0.000053   0.172336   0.005373   -0.750615   25.000000   0.750620
3876        3      0       0     1.049001   25.000000   -0.748174       inf           inf           inf       inf   inf   inf
3877        3      0       0     0.991539   25.000000   -0.751235       inf           inf           inf       inf   inf   inf
3878        3      0       0     0.915121   25.000000   -0.750570       inf           inf           inf       inf   inf   inf
3879        2      1       3     -0.000122   -0.257423   0.007623   -0.007661   -0.003721   0.000000   -0.750579   25.000000   0.750664
3880        1      3       0     -0.036854   -0.000420   0.000000   0.529387   25.000000   0.750618      inf         inf         inf   
3881        2      1       3     -0.000209   -0.336299   0.010526   -0.010625   0.015358   0.000000   -0.750602   25.000000   0.750636
3882        1      3       0     -0.029607   -0.003768   0.000000   0.573386   25.000000   0.750618      inf         inf         inf   
3883        2      1       3     -0.000000   0.002575   0.000312   -0.000313   0.012989   0.000000   -0.750612   25.000000   0.750624
3884        1      3       0     -0.015103   0.000211   0.000000   0.659898   25.000000   0.750618      inf         inf         inf   
3885        1      3       0     -0.022845   -0.015491   0.000000   0.615818   25.000000   0.750620      inf         inf         inf   
3886        1      2       3     -0.002588   -0.000098   0.000000   -0.000014   0.087153   0.002620   -0.750580   25.000000   0.750663
3887        3      0       0     0.845048   25.000000   -0.750626       inf           inf           inf       inf   inf   inf
3888        2      1       3     -0.000164   -0.297765   0.009081   -0.009146   0.005020   0.000000   -0.750606   25.000000   0.750632
3889        1      3       0     -0.025684   0.004615   0.000000   0.595709   25.000000   0.750617      inf         inf         inf   
3890        3      0       0     1.010267   25.000000   -0.750214       inf           inf           inf       inf   inf   inf
3891        1      3       0     -0.032555   -0.005267   0.000000   0.555883   25.000000   0.750618      inf         inf         inf   
3892        1      3       0     -0.010816   -0.013538   0.000000   0.687942   25.000000   0.750619      inf         inf         inf   
3893        1      2       3     -0.000064   -0.005157   0.000000   -0.000000   -0.003024   0.000064   -0.750600   25.000000   0.750640
3894        1      3       0     -0.019170   -0.000279   0.000000   0.635558   25.000000   0.750618      inf         inf         inf   
3895        1      3       0     -0.012288   -0.009684   0.000000   0.678442   25.000000   0.750619      inf         inf         inf   
3896        3      0       0     0.866994   25.000000   -0.748443       inf           inf           inf       inf   inf   inf
3897        3      0       0     0.875059   25.000000   -0.752223       inf           inf           inf       inf   inf   inf
3898        3      0       0     1.042135   25.000000   -0.750680       inf           inf           inf       inf   inf   inf
3899        3      0       0     0.915695   25.000000   -0.750548       inf           inf           inf       inf   inf   inf
3900        1      2       3     -0.008303   0.011871   0.000000   -0.000158   0.299726   0.008647   -0.750605   25.000000   0.750633
3901        3      0       0     1.040273   25.000000   -0.752889       inf           inf           inf       inf   inf   inf
3902        3      0       0     0.827111   25.000000   -0.752429       inf           inf           inf       inf   inf   inf
3903        1      3       0     -0.023911   -0.002942   0.000000   0.607490   25.000000   0.750618      inf         inf         inf   
3904        1      3       0     -0.048354   -0.006944   0.000000   0.461122   25.000000   0.750619      inf         inf         inf   
3905        3      0       0     0.915964   25.000000   -0.751812       inf           inf           inf       inf   inf   inf
3906        3      0       0     0.851404   25.000000   -0.750806       inf           inf           inf       inf   inf   inf
3907        3      0       0     0.903017   25.000000   -0.750159       inf           inf           inf       inf   inf   inf
3908        1      2       3     -0.004461   0.012382   0.000000   -0.000048   0.164237   0.004562   -0.750583   25.000000   0.750660
3909        2      1       3     -0.000091   -0.222806   0.006894   -0.006934   0.007150   0.000000   -0.750594   25.000000   0.750646
3910        1      2       3     -0.001190   -0.002625   0.000000   -0.000002   0.037220   0.001196   -0.750583   25.000000   0.750660
3911        2      1       3     -0.000093   -0.225487   0.006618   -0.006644   -0.005308   0.000000   -0.750612   25.000000   0.750625
3912        2      1       3     -0.000110   -0.245228   0.007824   -0.007883   0.016201   0.000000   -0.750602   25.000000   0.750637
3913        3      0       0     0.843151   25.000000   -0.748312       inf           inf           inf       inf   inf   inf
3914        1      3       0     -0.039918   -0.013147   0.000000   0.512669   25.000000   0.750619      inf         inf         inf   
3915        1      2       3     -0.001822   0.006040   0.000000   -0.000008   0.067287   0.001839   -0.750590   25.000000   0.750652
3916        3      0       0     0.973201   25.000000   -0.747776       inf           inf           inf       inf   inf   inf
3917        2      1       3     -0.000178   -0.310781   0.009546   -0.009621   0.007664   0.000000   -0.750582   25.000000   0.750662
3918        1      2       3     -0.003767   -0.003939   0.000000   -0.000027   0.123726   0.003833   -0.750608   25.000000   0.750630
3919        1      3       0     -0.014577   0.014086   0.000000   0.660807   25.000000   0.750616      inf         inf         inf   
3920        1      3       0     -0.009131   0.000706   0.000000   0.695673   25.000000   0.750617      inf         inf         inf   
3921        1      3       0     -0.009965   0.011184   0.000000   0.688909   25.000000   0.750616      inf         inf         inf   
3922        3      0       0     0.977170   25.000000   -0.748727       inf           inf           inf       inf   inf   inf
3923        3      0       0     0.881062   25.000000   -0.749050       inf           inf           inf       inf   inf   inf
3924        1      3       0     -0.037132   -0.012155   0.000000   0.529311   25.000000   0.750619      inf         inf         inf   
3925        1      3       0     -0.030243   0.007058   0.000000   0.568011   25.000000   0.750617      inf         inf         inf   
3926        3      0       0     0.921719   25.000000   -0.749394       inf           inf           inf       inf   inf   inf
3927        1      3       0     -0.031171   -0.007863   0.000000   0.564575   25.000000   0.750619      inf         inf         inf   
3928        2      1       3     -0.000145   -0.280772   0.008268   -0.008312   -0.005685   0.000000   -0.750594   25.000000   0.750647
3929        1      2       3     -0.006233   0.004771   0.000000   -0.000085   0.218619   0.006422   -0.750602   25.000000   0.750637
3930        3      0       0     1.026477   25.000000   -0.752300       inf           inf           inf       inf   inf   inf
3931        3      0       0     1.040183   25.000000   -0.749695       inf           inf           inf       inf   inf   inf
3932        1      3       0     -0.035434   -0.013182   0.000000   0.539674   25.000000   0.750619      inf         inf         inf   
3933        1      3       0     -0.036992   0.008205   0.000000   0.527386   25.000000   0.750616      inf         inf         inf   
3934        3      0       0     0.872793   25.000000   -0.748881       inf           inf           inf       inf   inf   inf
3935        2      1       3     -0.000002   -0.029221   0.001175   -0.001177   0.009978   0.000000   -0.750606   25.000000   0.750633
3936        1      3       0     -0.043256   -0.008628   0.000000   0.491995   25.000000   0.750619      inf         inf         inf   
3937        1      3       0     -0.032377   -0.009374   0.000000   0.557538   25.000000   0.750619      inf         inf         inf   
3938        3      0       0     0.846972   25.000000   -0.749374       inf           inf           inf       inf   inf   inf
3939        1      3       0     -0.035107   -0.006393   0.000000   0.540700   25.000000   0.750618      inf         inf         inf   
3940        2      1       3     -0.000022   -0.110073   0.003057   -0.003060   -0.008429   0.000000   -0.750610   25.000000   0.750626
3941        3      0       0     0.836714   25.000000   -0.748415       inf           inf           inf       inf   inf   inf
3942        3      0       0     0.963017   25.000000   -0.752229       inf           inf           inf       inf   inf   inf
3943        2      1       3     -0.000061   -0.182768   0.005146   -0.005157   -0.011792   0.000000   -0.750589   25.000000   0.750652
3944        3      0       0     0.847095   25.000000   -0.748129       inf           inf           inf       inf   inf   inf
3945        2      1       3     -0.000065   -0.188938   0.005629   -0.005650   -0.001517   0.000000   -0.750598   25.000000   0.750642
3946        1      3       0     -0.041382   0.004467   0.000000   0.501556   25.000000   0.750617      inf         inf         inf   
3947        1      2       3     -0.002705   -0.014833   0.000000   -0.000010   0.076298   0.002735   -0.750583   25.000000   0.750660
3948        1      3       0     -0.024934   0.007145   0.000000   0.599828   25.000000   0.750617      inf         inf         inf   
3949        1      3       0     -0.020370   0.003280   0.000000   0.627794   25.000000   0.750617      inf         inf         inf   
3950        1      3       0     -0.040406   0.000255   0.000000   0.507964   25.000000   0.750618      inf         inf         inf   
3951        1      2       3     -0.002626   0.005010   0.000000   -0.000016   0.093591   0.002660   -0.750587   25.000000   0.750655
3952        3      0       0     0.902246   25.000000   -0.748624       inf           inf           inf       inf   inf   inf
3953        2      1       3     -0.000116   -0.250950   0.007422   -0.007458   -0.003940   0.000000   -0.750586   25.000000   0.750657
3954        3      0       0     0.932046   25.000000   -0.747673       inf           inf           inf       inf   inf   inf
3955        3      0       0     0.971050   25.000000   -0.753211       inf           inf           inf       inf   inf   inf
3956        1      3       0     -0.025072   0.001609   0.000000   0.599830   25.000000   0.750617      inf         inf         inf   
3957        3      0       0     0.831423   25.000000   -0.751057       inf           inf           inf       inf   inf   inf
3958        1      3       0     -0.046422   0.010982   0.000000   0.470516   25.000000   0.750616      inf         inf         inf   
3959        1      3       0     -0.016824   0.002044   0.000000   0.649273   25.000000   0.750617      inf         inf         inf   
3960        2      1       3     -0.000169   -0.302340   0.009483   -0.009564   0.014420   0.000000   -0.750598   25.000000   0.750642
3961        3      0       0     0.845606   25.000000   -0.751020       inf           inf           inf       inf   inf   inf
3962        1      3       0     -0.023551   -0.004953   0.000000   0.609958   25.000000   0.750618      inf         inf         inf   
3963        1      2       3     -0.008530   -0.011769   0.000000   -0.000142   0.283760   0.008869   -0.750617   25.000000   0.750618
3964        1      3       0     -0.022483   -0.012623   0.000000   0.617554   25.000000   0.750619      inf         inf         inf   
3965        3      0       0     0.903409   25.000000   -0.749031       inf           inf           inf       inf   inf   inf
3966        1      3       0     -0.042880   0.014133   0.000000   0.491331   25.000000   0.750616      inf         inf         inf   
3967        1      3       0     -0.035600   0.009114   0.000000   0.535607   25.000000   0.750616      inf         inf         inf   
3968        3      0       0     0.986160   25.000000   -0.750865       inf           inf           inf       inf   inf   inf
3969        3      0       0     1.019671   25.000000   -0.748466       inf           inf           inf       inf   inf   inf
3970        3      0       0     1.016264   25.000000   -0.751038       inf           inf           inf       inf   inf   inf
3971        1      2       3     -0.008199   0.010453   0.000000   -0.000153   0.294544   0.008534   -0.750605   25.000000   0.750634
3972        1      3       0     -0.044871   -0.004247   0.000000   0.481727   25.000000   0.750618      inf         inf         inf   
3973        1      3       0     -0.045702   -0.000953   0.000000   0.476317   25.000000   0.750618      inf         inf         inf   
3974        1      3       0     -0.044262   0.012238   0.000000   0.483296   25.000000   0.750616      inf         inf         inf   
3975        1      3       0     -0.010316   -0.016466   0.000000   0.691444   25.000000   0.750620      inf         inf         inf   
3976        3      0       0     0.950868   25.000000   -0.749810       inf           inf           inf       inf   inf   inf
3977        2      1       3     -0.000111   -0.245662   0.007489   -0.007532   0.003968   0.000000   -0.750594   25.000000   0.750647
3978        3      0       0     0.983179   25.000000   -0.752687       inf           inf           inf       inf   inf   inf
3979        3      0       0     0.915398   25.000000   -0.747838       inf           inf           inf       inf   inf   inf
3980        3      0       0     0.918746   25.000000   -0.751358       inf           inf           inf       inf   inf   inf
3981        3      0       0     0.846724   25.000000   -0.752405       inf           inf           inf       inf   inf   inf
3982        2      1       3     -0.000102   -0.236316   0.006731   -0.006753   -0.012701   0.000000   -0.750584   25.000000   0.750658
3983        2      1       3     -0.000010   -0.073552   0.002470   -0.002477   0.008867   0.000000   -0.750603   25.000000   0.750636
3984        1      3       0     -0.019025   0.003636   0.000000   0.635808   25.000000   0.750617      inf         inf         inf   
3985        1      3       0     -0.048309   0.001634   0.000000   0.460348   25.000000   0.750617      inf         inf         inf   
3986        1      3       0     -0.015531   0.016448   0.000000   0.654712   25.000000   0.750615      inf         inf         inf   
3987        3      0       0     0.976166   25.000000   -0.751526       inf           inf           inf       inf   inf   inf
3988        2      1       3     -0.000009   -0.071588   0.002397   -0.002404   0.008392   0.000000   -0.750602   25.000000   0.750637
3989        3      0       0     0.957272   25.000000   -0.750969       inf           inf           inf       inf   inf   inf
3990        3      0       0     0.830862   25.000000   -0.749151       inf           inf           inf       inf   inf   inf
3991        1      2       3     -0.000875   0.011867   0.000000   -0.000003   0.041155   0.000880   -0.750599   25.000000   0.750641
3992        2      1       3     -0.000103   -0.236355   0.006696   -0.006717   -0.013958   0.000000   -0.750593   25.000000   0.750648
3993        1      2       3     -0.003447   0.003521   0.000000   -0.000026   0.120222   0.003504   -0.750586   25.000000   0.750656
3994        1      3       0     -0.016315   0.000736   0.000000   0.652536   25.000000   0.750617      inf         inf         inf   
3995        1      3       0     -0.012337   0.008227   0.000000   0.675183   25.000000   0.750616      inf         inf         inf   
3996        1      3       0     -0.033335   -0.015719   0.000000   0.552664   25.000000   0.750620      inf         inf         inf   
3997        3      0       0     0.887185   25.000000   -0.749810       inf           inf           inf       inf   inf   inf
3998        3      0       0     0.982199   25.000000   -0.752677       inf           inf           inf       inf   inf   inf
3999        3      0       0     0.909294   25.000000   -0.750512       inf           inf           inf       inf   inf   inf
4000        2      1       3     -0.000039   -0.145585   0.004571   -0.004589   0.006852   0.000000   -0.750587   25.000000   0.750655
4001        1      3       0     -0.009045   -0.007158   0.000000   0.697520   25.000000   0.750619      inf         inf         inf   
4002        3      0       0     0.978784   25.000000   -0.750553       inf           inf           inf       inf   inf   inf
4003        1      3       0     -0.012182   0.013395   0.000000   0.675258   25.000000   0.750616      inf         inf         inf   
4004        3      0       0     0.991017   25.000000   -0.750518       inf           inf           inf       inf   inf   inf
4005        1      3       0     -0.018083   0.005248   0.000000   0.641210   25.000000   0.750617      inf         inf         inf   
4006        3      0       0     0.908152   25.000000   -0.748492       inf           inf           inf       inf   inf   inf
4007        1      3       0     -0.048274   0.011263   0.000000   0.459382   25.000000   0.750616      inf         inf         inf   
4008        3      0       0     0.912400   25.000000   -0.749118       inf           inf           inf       inf   inf   inf
4009        1      3       0     -0.036131   -0.010985   0.000000   0.535174   25.000000   0.750619      inf         inf         inf   
4010        3      0       0     0.841298   25.000000   -0.752625       inf           inf           inf       inf   inf   inf
4011        1      3       0     -0.044487   -0.001709   0.000000   0.483710   25.000000   0.750618      inf         inf         inf   
4012        1      2       3     -0.000783   0.015327   0.000000   -0.000003   0.041521   0.000787   -0.750601   25.000000   0.750638
4013        3      0       0     1.020506   25.000000   -0.749243       inf           inf           inf       inf   inf   inf
4014        3      0       0     0.945222   25.000000   -0.750658       inf           inf           inf       inf   inf   inf
4015        2      1       3     -0.000096   -0.229037   0.007097   -0.007139   0.007707   0.000000   -0.750617   25.000000   0.750619
4016        1      3       0     -0.015804   0.004949   0.000000   0.654924   25.000000   0.750617      inf         inf         inf   
4017        1      2       3     -0.000252   -0.010149   0.000000   -0.000000   -0.001765   0.000252   -0.750610   25.000000   0.750627
4018        3      0       0     0.927417   25.000000   -0.750514       inf           inf           inf       inf   inf   inf
4019        1      3       0     -0.045103   -0.000927   0.000000   0.479912   25.000000   0.750618      inf         inf         inf   
4020        1      3       0     -0.034659   0.015557   0.000000   0.540362   25.000000   0.750615      inf         inf         inf   
4021        1      2       3     -0.004019   -0.011653   0.000000   -0.000028   0.124622   0.004090   -0.750599   25.000000   0.750641
4022        1      3       0     -0.044787   -0.010571   0.000000   0.483035   25.000000   0.750619      inf         inf         inf   
4023        2      1       3     -0.000284   -0.390564   0.012105   -0.012233   0.013744   0.000000   -0.750611   25.000000   0.750627
4024        2      1       3     -0.000005   -0.051596   0.001340   -0.001340   -0.007029   0.000000   -0.750581   25.000000   0.750662
4025        1      3       0     -0.014062   0.014767   0.000000   0.663779   25.000000   0.750616      inf         inf         inf   
4026        1      3       0     -0.040942   -0.002937   0.000000   0.505167   25.000000   0.750618      inf         inf         inf   
4027        3      0       0     0.976125   25.000000   -0.749094       inf           inf           inf       inf   inf   inf
4028        3      0       0     0.992592   25.000000   -0.752375       inf           inf           inf       inf   inf   inf
4029        1      2       3     -0.000903   -0.014149   0.000000   -0.000000   0.016013   0.000905   -0.750589   25.000000   0.750653
4030        1      2       3     -0.007411   0.002826   0.000000   -0.000118   0.258503   0.007677   -0.750599   25.000000   0.750640
4031        2      1       3     -0.000000   -0.001886   0.000147   -0.000147   0.003006   0.000000   -0.750591   25.000000   0.750650
4032        3      0       0     0.954934   25.000000   -0.750676       inf           inf           inf       inf   inf   inf
4033        3      0       0     1.039816   25.000000   -0.750508       inf           inf           inf       inf   inf   inf
4034        1      3       0     -0.044602   -0.000723   0.000000   0.482899   25.000000   0.750618      inf         inf         inf   
4035        1      3       0     -0.017329   -0.001574   0.000000   0.646819   25.000000   0.750618      inf         inf         inf   
4036        1      2       3     -0.002225   -0.012119   0.000000   -0.000007   0.062692   0.002245   -0.750609   25.000000   0.750628
4037        1      2       3     -0.000665   0.009882   0.000000   -0.000002   0.032099   0.000667   -0.750613   25.000000   0.750623
4038        1      2       3     -0.006232   -0.010940   0.000000   -0.000073   0.202629   0.006410   -0.750593   25.000000   0.750647
4039        3      0       0     1.016463   25.000000   -0.748529       inf           inf           inf       inf   inf   inf
4040        2      1       3     -0.000108   -0.242594   0.007554   -0.007604   0.009499   0.000000   -0.750606   25.000000   0.750633
4041        1      3       0     -0.038874   0.014651   0.000000   0.515251   25.000000   0.750616      inf         inf         inf   
4042        1      3       0     -0.021689   0.003092   0.000000   0.619908   25.000000   0.750617      inf         inf         inf   
4043        1      3       0     -0.017598   0.002448   0.000000   0.644559   25.000000   0.750617      inf         inf         inf   
4044        3      0       0     1.027369   25.000000   -0.748835       inf           inf           inf       inf   inf   inf
4045        3      0       0     1.045564   25.000000   -0.751374       inf           inf           inf       inf   inf   inf
4046        3      0       0     0.985042   25.000000   -0.748190       inf           inf           inf       inf   inf   inf
4047        1      3       0     -0.022258   -0.008355   0.000000   0.618253   25.000000   0.750619      inf         inf         inf   
4048        3      0       0     0.904143   25.000000   -0.748952       inf           inf           inf       inf   inf   inf
4049        1      3       0     -0.044812   0.007040   0.000000   0.480654   25.000000   0.750617      inf         inf         inf   
4050        1      2       3     -0.000121   0.011892   0.000000   -0.000000   0.015903   0.000121   -0.750594   25.000000   0.750647
4051        2      1       3     -0.000260   -0.374037   0.011585   -0.011700   0.012812   0.000000   -0.750611   25.000000   0.750626
4052        2      1       3     -0.000092   -0.224379   0.006863   -0.006900   0.004417   0.000000   -0.750598   25.000000   0.750642
4053        1      3       0     -0.010114   -0.007205   0.000000   0.691103   25.000000   0.750619      inf         inf         inf   
4054        3      0       0     0.912248   25.000000   -0.749912       inf           inf           inf       inf   inf   inf
4055        1      3       0     -0.036064   -0.014006   0.000000   0.535995   25.000000   0.750619      inf         inf         inf   
4056        1      3       0     -0.030685   0.016482   0.000000   0.564019   25.000000   0.750615      inf         inf         inf   
4057        3      0       0     0.998731   25.000000   -0.748696       inf           inf           inf       inf   inf   inf
4058        3      0       0     0.913555   25.000000   -0.748878       inf           inf           inf       inf   inf   inf
4059        3      0       0     1.008623   25.000000   -0.752342       inf           inf           inf       inf   inf   inf
4060        1      3       0     -0.036340   -0.013986   0.000000   0.534331   25.000000   0.750619      inf         inf         inf   
4061        3      0       0     1.012903   25.000000   -0.747691       inf           inf           inf       inf   inf   inf
4062        3      0       0     0.950406   25.000000   -0.749608       inf           inf           inf       inf   inf   inf
4063        3      0       0     1.013714   25.000000   -0.753234       inf           inf           inf       inf   inf   inf
4064        1      3       0     -0.008601   0.013987   0.000000   0.696606   25.000000   0.750616      inf         inf         inf   
4065        2      1       3     -0.000007   -0.061257   0.001894   -0.001897   0.001853   0.000000   -0.750615   25.000000   0.750622
4066        1      2       3     -0.003534   0.012533   0.000000   -0.000031   0.132300   0.003598   -0.750610   25.000000   0.750627
4067        3      0       0     0.845281   25.000000   -0.748804       inf           inf           inf       inf   inf   inf
4068        3      0       0     0.833164   25.000000   -0.748342       inf           inf           inf       inf   inf   inf
4069        1      3       0     -0.042470   -0.009055   0.000000   0.496777   25.000000   0.750619      inf         inf         inf   
4070        3      0       0     1.041361   25.000000   -0.751457       inf           inf           inf       inf   inf   inf
4071        1      3       0     -0.044230   -0.004801   0.000000   0.485647   25.000000   0.750618      inf         inf         inf   
4072        3      0       0     0.854066   25.000000   -0.753066       inf           inf           inf       inf   inf   inf
4073        1      3       0     -0.019973   0.012282   0.000000   0.628774   25.000000   0.750616      inf         inf         inf   
4074        1      2       3     -0.001596   -0.003127   0.000000   -0.000005   0.050426   0.001608   -0.750595   25.000000   0.750645
4075        3      0       0     0.931749   25.000000   -0.749206       inf           inf           inf       inf   inf   inf
4076        1      3       0     -0.019638   0.008216   0.000000   0.631418   25.000000   0.750616      inf         inf         inf   
4077        1      3       0     -0.017572   -0.001394   0.000000   0.645331   25.000000   0.750618      inf         inf         inf   
4078        1      3       0     -0.020740   0.002712   0.000000   0.625662   25.000000   0.750617      inf         inf         inf   
4079        1      3       0     -0.012984   0.000481   0.000000   0.672575   25.000000   0.750618      inf         inf         inf   
4080        1      3       0     -0.016173   -0.016356   0.000000   0.656145   25.000000   0.750620      inf         inf         inf   
4081        1      3       0     -0.020643   0.016033   0.000000   0.624184   25.000000   0.750615      inf         inf         inf   
4082        3      0       0     0.854539   25.000000   -0.750140       inf           inf           inf       inf   inf   inf
4083        1      3       0     -0.042786   0.013487   0.000000   0.491975   25.000000   0.750616      inf         inf         inf   
4084        3      0       0     0.885241   25.000000   -0.749172       inf           inf           inf       inf   inf   inf
4085        3      0       0     0.917234   25.000000   -0.752331       inf           inf           inf       inf   inf   inf
4086        3      0       0     0.839397   25.000000   -0.747791       inf           inf           inf       inf   inf   inf
4087        3      0       0     0.939300   25.000000   -0.751590       inf           inf           inf       inf   inf   inf
4088        3      0       0     0.893412   25.000000   -0.752566       inf           inf           inf       inf   inf   inf
4089        3      0       0     0.832866   25.000000   -0.748881       inf           inf           inf       inf   inf   inf
